Date,Season,Week,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,AwayTeam,HomeTeam,AwayScore,HomeScore,TotalScore,OverUnder,PointSpread,AwayScoreQuarter1,AwayScoreQuarter2,AwayScoreQuarter3,AwayScoreQuarter4,AwayScoreOvertime,HomeScoreQuarter1,HomeScoreQuarter2,HomeScoreQuarter3,HomeScoreQuarter4,HomeScoreOvertime,AwayTimeOfPosession,HomeTimeOfPosession,AwayFirstDowns,HomeFirstDowns,AwayFirstDownsByRushing,HomeFirstDownsByRushing,AwayFirstDownsByPassing,HomeFirstDownsByPassing,AwayFirstDownsByPenalty,HomeFirstDownsByPenalty,AwayOffensivePlays,HomeOffensivePlays,AwayOffensiveYards,HomeOffensiveYards,AwayOffensiveYardsPerPlay,HomeOffensiveYardsPerPlay,AwayTouchdowns,HomeTouchdowns,AwayRushingAttempts,HomeRushingAttempts,AwayRushingYards,HomeRushingYards,AwayRushingYardsPerAttempt,HomeRushingYardsPerAttempt,AwayRushingTouchdowns,HomeRushingTouchdowns,AwayPassingAttempts,HomePassingAttempts,AwayPassingCompletions,HomePassingCompletions,AwayPassingYards,HomePassingYards,AwayPassingTouchdowns,HomePassingTouchdowns,AwayPassingInterceptions,HomePassingInterceptions,AwayPassingYardsPerAttempt,HomePassingYardsPerAttempt,AwayPassingYardsPerCompletion,HomePassingYardsPerCompletion,AwayCompletionPercentage,HomeCompletionPercentage,AwayPasserRating,HomePasserRating,AwayThirdDownAttempts,HomeThirdDownAttempts,AwayThirdDownConversions,HomeThirdDownConversions,AwayThirdDownPercentage,HomeThirdDownPercentage,AwayFourthDownAttempts,HomeFourthDownAttempts,AwayFourthDownConversions,HomeFourthDownConversions,AwayFourthDownPercentage,HomeFourthDownPercentage,AwayRedZoneAttempts,HomeRedZoneAttempts,AwayRedZoneConversions,HomeRedZoneConversions,AwayGoalToGoAttempts,HomeGoalToGoAttempts,AwayGoalToGoConversions,HomeGoalToGoConversions,AwayReturnYards,HomeReturnYards,AwayPenalties,HomePenalties,AwayPenaltyYards,HomePenaltyYards,AwayFumbles,HomeFumbles,AwayFumblesLost,HomeFumblesLost,AwayTimesSacked,HomeTimesSacked,AwayTimesSackedYards,HomeTimesSackedYards,AwaySafeties,HomeSafeties,AwayPunts,HomePunts,AwayPuntYards,HomePuntYards,AwayPuntAverage,HomePuntAverage,AwayGiveaways,HomeGiveaways,AwayTakeaways,HomeTakeaways,AwayTurnoverDifferential,HomeTurnoverDifferential,AwayKickoffs,HomeKickoffs,AwayKickoffsInEndZone,HomeKickoffsInEndZone,AwayKickoffTouchbacks,HomeKickoffTouchbacks,AwayPuntsHadBlocked,HomePuntsHadBlocked,AwayPuntNetAverage,HomePuntNetAverage,AwayExtraPointKickingAttempts,HomeExtraPointKickingAttempts,AwayExtraPointKickingConversions,HomeExtraPointKickingConversions,AwayExtraPointsHadBlocked,HomeExtraPointsHadBlocked,AwayExtraPointPassingAttempts,HomeExtraPointPassingAttempts,AwayExtraPointPassingConversions,HomeExtraPointPassingConversions,AwayExtraPointRushingAttempts,HomeExtraPointRushingAttempts,AwayExtraPointRushingConversions,HomeExtraPointRushingConversions,AwayFieldGoalAttempts,HomeFieldGoalAttempts,AwayFieldGoalsMade,HomeFieldGoalsMade,AwayFieldGoalsHadBlocked,HomeFieldGoalsHadBlocked,AwayPuntReturns,HomePuntReturns,AwayPuntReturnYards,HomePuntReturnYards,AwayKickReturns,HomeKickReturns,AwayKickReturnYards,HomeKickReturnYards,AwayInterceptionReturns,HomeInterceptionReturns,AwayInterceptionReturnYards,HomeInterceptionReturnYards
9/9/2012 4:25:00 PM,2012,1,University of Phoenix Stadium,Grass,70,40,0,SEA,ARI,16,20,36,42.0,3.0,3,0,10,3,0,3,7,3,7,0,33:34,26:26,18,18,5,2,9,13,4,3,70,57,254,253,3.6,4.4,1,2,33,20,115,43,3.5,2.2,0,1,34,36,18,20,139,210,1,1,1,1,4.1,5.8,7.7,10.5,52.9,55.6,60.78,70.37,16,10,5,3,31.2,30.0,1,0,0,0,0,0,4,4,1,2,1,3,0,2,50,53,13,10,90,102,2,2,1,1,3,1,14,5,0,0,4,5,185,238,46.2,47.6,2,2,2,2,0,0,5,5,5,5,4,2,0,0,37.0,37.6,1,2,1,2,0,0,0,0,0,0,0,0,0,0,4,2,3,2,1,0,4,4,50,37,3,1,133,22,1,1,0,16
9/9/2012 4:25:00 PM,2012,1,Lambeau Field,Grass,72,40,11,SF,GB,30,22,52,45.0,-5.0,3,13,7,7,0,0,7,0,15,0,33:0,27:0,22,21,6,2,13,16,3,3,62,61,377,324,6.1,5.3,3,3,32,14,186,45,5.8,3.2,1,0,26,44,20,30,191,279,2,2,0,1,7.3,6.3,9.6,9.3,76.9,68.2,122.44,91.00,9,13,2,6,22.2,46.2,0,1,0,0,0,0,2,2,2,2,1,1,1,1,31,80,8,10,66,77,1,1,0,0,4,3,20,24,0,0,5,6,256,289,51.2,48.2,0,1,1,0,1,-1,6,4,5,4,3,3,0,0,35.2,41.5,3,2,3,2,0,0,0,1,0,1,0,0,0,0,3,0,3,0,0,0,1,3,20,80,1,3,31,73,1,0,11,0
9/9/2012 4:25:00 PM,2012,1,Raymond James Stadium,Grass,83,79,15,CAR,TB,10,16,26,47.0,2.5,0,0,7,3,0,10,3,0,3,0,22:33,37:27,16,18,1,8,14,8,1,2,49,62,301,258,6.1,4.2,1,1,13,36,10,130,0.8,3.6,0,0,33,24,23,16,291,128,1,1,2,0,8.8,5.3,12.7,8,69.7,66.7,81.76,93.75,10,14,2,5,20.0,35.7,0,0,0,0,0,0,1,3,0,1,1,2,0,1,28,24,6,4,65,35,2,0,0,0,3,2,12,10,0,0,6,5,199,230,33.2,46,2,0,0,2,-2,2,3,5,2,5,0,4,1,0,33.2,36.4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,3,1,28,0,1,3,31,55,0,2,0,24
9/9/2012 8:20:00 PM,2012,1,Sports Authority Field at Mile High,Grass,85,12,10,PIT,DEN,19,31,50,45.0,-2.0,0,10,3,6,0,0,7,7,17,0,35:5,24:55,19,20,2,8,15,11,2,1,71,55,284,334,4,6.1,2,4,26,27,75,94,2.9,3.5,0,1,40,26,22,19,209,240,2,2,1,0,5.2,9.2,9.5,12.6,55.0,73.1,75.94,127.08,19,9,11,5,57.9,55.6,2,0,1,0,50.0,0,4,4,2,2,2,4,1,2,23,65,8,6,52,49,1,1,0,1,5,2,36,13,0,0,3,2,142,90,47.3,45,1,1,1,1,0,0,5,6,5,6,5,5,0,0,40.0,33.5,1,2,1,2,0,0,1,1,0,1,0,1,0,0,2,1,2,1,0,0,2,2,23,22,1,0,27,0,0,1,0,43
9/10/2012 7:00:00 PM,2012,1,M&T Bank Stadium,Artificial,74,37,10,CIN,BAL,13,44,57,40.5,-7.0,0,10,3,0,0,10,7,17,10,0,32:26,27:34,20,26,9,8,10,15,1,3,69,58,322,430,4.7,7.4,1,5,28,23,129,122,4.6,5.3,1,2,37,32,22,23,193,308,0,2,1,0,5.2,9.6,8.8,13.4,59.5,71.9,62.11,122.92,15,9,4,3,26.7,33.3,3,1,2,1,66.7,100,3,3,1,3,1,2,0,2,19,52,3,6,41,50,2,1,1,0,4,3,28,21,0,0,4,2,183,87,45.8,43.5,2,0,0,2,-2,2,4,9,4,9,0,6,0,0,41.3,34.0,1,5,1,5,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0,2,2,19,18,3,4,64,88,0,1,0,34
9/10/2012 10:15:00 PM,2012,1,O.co Coliseum,Grass,67,59,0,SD,OAK,22,14,36,47.5,-1.0,3,7,6,6,0,3,3,0,8,0,30:34,29:26,15,21,1,3,11,15,3,3,54,69,258,321,4.8,4.7,1,1,20,20,32,45,1.6,2.2,0,0,33,46,24,32,226,276,1,1,0,0,6.8,6,9.4,8.6,72.7,69.6,101.33,92.30,13,15,5,5,38.5,33.3,0,2,0,0,0,0,5,2,1,1,3,1,1,1,18,15,9,6,78,35,0,4,0,1,1,3,5,21,0,0,3,3,163,114,54.3,38,0,1,1,0,1,-1,7,4,6,2,6,0,0,1,49.3,32.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,5,2,5,2,0,0,2,1,18,15,4,1,76,6,0,0,0,0
9/13/2012 8:20:00 PM,2012,2,Lambeau Field,Grass,60,67,0,CHI,GB,10,23,33,48.5,-5.0,0,0,3,7,0,0,13,0,10,0,27:49,32:11,11,19,3,6,7,11,1,2,57,66,168,321,2.9,4.9,1,2,23,28,94,106,4.1,3.8,0,0,27,33,11,23,74,215,1,2,4,1,2.7,6.5,6.7,9.3,40.7,69.7,21.30,94.89,15,14,5,4,33.3,28.6,2,1,1,1,50.0,100,0,3,0,1,0,0,0,0,28,54,8,4,65,54,0,2,0,1,7,5,52,31,0,0,6,5,281,238,46.8,47.6,4,2,2,4,-2,2,3,5,3,4,2,3,0,0,40.8,42.0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,2,2,8,16,2,1,57,21,1,4,20,38
9/16/2012 1:00:00 PM,2012,2,Ralph Wilson Stadium,Artificial,66,55,11,KC,BUF,17,35,52,45.0,-3.0,0,0,3,14,0,7,14,14,0,0,30:39,29:21,25,15,8,9,15,6,2,0,71,55,422,379,5.9,6.9,2,5,24,36,150,201,6.2,5.6,0,2,42,19,23,10,272,178,2,2,1,0,6.5,9.4,11.8,17.8,54.8,52.6,80.65,120.07,14,12,5,5,35.7,41.7,0,0,0,0,0,0,3,3,1,3,2,1,1,1,61,98,4,5,33,50,3,1,2,0,5,0,29,0,0,0,7,7,313,349,44.7,49.9,3,0,0,3,-3,3,4,6,3,4,3,4,0,0,27.9,38.3,2,5,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,3,61,98,2,1,40,5,0,1,0,0
9/16/2012 1:00:00 PM,2012,2,Bank of America Stadium,Grass,71,85,4,NO,CAR,27,35,62,48.0,3.0,10,3,0,14,0,7,14,7,7,0,30:24,29:36,27,23,8,12,19,10,0,1,77,62,486,463,6.3,7.5,3,5,27,41,163,219,6.0,5.3,2,3,49,20,31,14,323,244,1,1,2,0,6.6,12.2,10.4,17.4,63.3,70.0,72.07,127.92,13,12,7,6,53.8,50.0,1,1,0,0,0,0,4,5,3,4,4,3,3,3,30,25,2,4,23,34,1,1,0,1,1,1,2,9,0,0,3,5,148,229,49.3,45.8,2,1,1,2,-1,1,6,6,4,5,2,3,0,0,38.0,35.8,3,5,3,5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,1,30,14,3,3,54,72,0,2,0,11
9/16/2012 1:00:00 PM,2012,2,Paul Brown Stadium,Artificial,76,37,5,CLE,CIN,27,34,61,41.5,-7.0,3,7,7,10,0,7,10,7,10,0,27:7,32:53,21,21,4,3,16,14,1,4,62,62,439,375,7.1,6.0,3,4,23,25,130,80,5.7,3.2,1,0,37,31,26,24,309,295,2,3,0,1,8.4,9.5,11.9,12.3,70.3,77.4,113.46,125.07,15,12,7,4,46.7,33.3,0,1,0,1,0,100,1,3,0,1,0,1,0,1,13,90,10,6,103,54,1,0,1,0,2,6,13,23,0,0,4,3,186,126,46.5,42,1,1,1,1,0,0,6,7,4,7,1,1,0,0,24.0,39.0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,1,3,9,90,6,4,165,103,1,0,4,0
9/16/2012 1:00:00 PM,2012,2,Lucas Oil Stadium,Artificial,72,41,7,MIN,IND,20,23,43,43.0,3.0,3,3,0,14,0,7,10,3,3,0,30:22,29:38,19,17,4,5,14,10,1,2,65,63,327,278,5.0,4.4,2,2,26,30,95,84,3.7,2.8,0,0,35,31,27,20,232,194,2,2,0,0,6.6,6.3,8.6,9.7,77.1,64.5,113.04,103.43,15,16,7,7,46.7,43.8,1,0,1,0,100,0,3,3,2,1,1,1,1,1,51,11,11,7,105,51,2,0,1,0,4,2,13,30,0,0,4,5,192,268,48,53.6,1,0,0,1,-1,1,5,6,5,5,4,2,0,0,45.3,43.4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0,5,1,51,11,4,1,111,19,0,0,0,0
9/16/2012 1:00:00 PM,2012,2,EverBank Field,Grass,83,66,5,HOU,JAX,27,7,34,42.5,6.5,10,7,7,3,0,0,0,7,0,0,43:17,16:43,28,9,16,3,11,4,1,2,83,38,411,117,5.0,3.1,3,1,48,14,216,65,4.5,4.6,3,0,35,21,26,9,195,52,0,1,0,0,5.6,2.5,7.5,5.8,74.3,42.9,87.20,66.17,17,9,8,0,47.1,0,1,0,1,0,100,0,6,1,3,1,4,1,3,1,77,32,10,8,64,71,1,1,0,1,0,3,0,24,0,0,6,9,299,470,49.8,52.2,0,1,1,0,1,-1,6,2,5,2,3,0,0,0,37.8,43.7,3,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,3,77,32,2,3,58,79,0,0,0,0
9/16/2012 1:00:00 PM,2012,2,Gillette Stadium,Artificial,64,55,2,ARI,NE,20,18,38,48.0,-12.5,6,0,7,7,0,3,3,3,9,0,28:19,31:41,16,25,8,8,7,17,1,0,61,78,242,387,4.0,5.0,2,1,32,28,102,90,3.2,3.2,1,0,27,46,15,28,140,297,1,1,0,1,5.2,6.5,9.3,10.6,55.6,60.9,82.33,77.90,14,15,4,5,28.6,33.3,0,0,0,0,0,0,2,3,2,1,2,1,2,1,3,25,5,8,39,60,2,0,2,0,2,4,0,19,0,0,6,6,280,172,46.7,28.7,2,1,1,2,-1,1,5,6,5,5,3,4,0,1,42.5,24.8,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2,5,2,4,0,0,1,2,3,25,2,2,50,46,1,0,0,0
9/16/2012 1:00:00 PM,2012,2,MetLife Stadium,FieldTurf,73,39,1,TB,NYG,34,41,75,43.5,-8.5,3,21,3,7,0,6,7,3,25,0,26:31,33:29,14,31,4,6,10,21,0,4,52,76,307,604,5.9,7.9,4,4,22,25,79,94,3.6,3.8,1,1,28,51,15,31,228,510,2,3,2,3,8.1,10,15.2,16.5,53.6,60.8,74.70,89.50,10,13,2,5,20.0,38.5,0,0,0,0,0,0,1,5,1,1,0,2,0,0,116,29,5,7,33,53,1,1,0,0,2,0,15,0,0,0,6,2,252,79,42,39.5,2,3,3,2,1,-1,7,9,6,6,3,1,0,0,38.2,31.5,4,3,4,3,0,0,0,0,0,0,0,1,0,1,2,4,2,4,0,0,2,2,16,23,8,4,198,99,3,2,100,6
9/16/2012 1:00:00 PM,2012,2,Lincoln Financial Field,Grass,72,40,5,BAL,PHI,23,24,47,44.0,-2.5,7,10,0,6,0,7,0,10,7,0,25:39,34:21,17,26,5,7,9,17,3,2,65,75,325,486,5,6.5,2,3,21,41,111,129,5.3,3.1,1,2,42,32,22,23,214,357,1,1,1,2,5.1,11.2,9.7,15.5,52.4,71.9,64.98,92.84,14,15,4,7,28.6,46.7,2,1,0,1,0,100,2,5,1,2,0,3,0,2,43,10,6,7,45,58,1,2,1,2,2,2,18,14,0,0,5,5,251,196,50.2,39.2,2,4,4,2,2,-2,6,5,5,5,3,2,0,0,44.2,32.4,2,3,2,3,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,3,3,34,10,3,3,100,49,2,1,9,0
9/16/2012 1:00:00 PM,2012,2,Sun Life Stadium,Grass,80,75,8,OAK,MIA,13,35,48,41.0,1.0,7,3,0,3,0,7,0,14,14,0,25:19,34:41,18,24,1,12,15,11,2,1,62,74,396,452,6.4,6.1,1,5,14,43,23,263,1.6,6.1,0,4,48,30,24,18,373,189,1,1,1,0,7.8,6.3,15.5,10.5,50.0,60.0,74.39,89.44,12,17,1,9,8.3,52.9,0,1,0,1,0,100,2,3,0,3,1,1,0,1,58,93,5,3,42,21,1,0,0,0,0,1,0,11,0,0,9,7,422,348,46.9,49.7,1,0,0,1,-1,1,4,6,4,3,4,3,0,0,35.2,41.4,1,5,1,5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,5,6,58,85,3,0,54,0,0,1,0,8
